id,bp_loc_id,count_id,description,temperature,sky,count_type,town,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
97,20016,7007,,54,3,B,Brookline,Harvard St.,NB,Beacon St.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2,3,1,0,0,5,0,1,0,1,,,,,,,,,,,,,13
98,20016,7007,,54,3,B,Brookline,Harvard St.,SB,Beacon St.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,3,1,1,3,0,0,2,2,1,0,,,,,,,,,,,,,16
99,20016,7007,,54,3,B,Brookline,Harvard St.,SB,Harvard St.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,4,4,4,3,5,5,4,2,11,5,0,5,6,,,,,,,,,,,,,61
100,20016,7007,,54,3,B,Brookline,Harvard St.,SB,Beacon St.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,2,0,0,0,2,1,0,0,0,1,0,2,1,,,,,,,,,,,,,10
101,341,7008,,54,3,B,Cambridge,Mass Ave,SB,Harvard Br.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,11,10,7,15,8,14,11,20,11,17,18,23,22,11,20,,,,,,,,,,,,,230
102,341,7008,,54,3,B,Cambridge,Mass Ave,SB,Memorial Dr.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,5,3,2,0,0,3,3,4,2,3,2,1,0,1,,,,,,,,,,,,,34
103,341,7008,,54,3,B,Cambridge,Mass Ave,SB,Memorial Dr.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,0,3,0,1,0,4,2,2,2,3,2,5,2,,,,,,,,,,,,,30
104,341,7008,,54,3,B,Cambridge,Memorial Dr.,WB,Memorial Dr.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,4,1,4,1,2,2,8,7,9,10,8,3,4,,,,,,,,,,,,,70
105,341,7008,,54,3,B,Cambridge,Memorial Dr.,WB,Mass Ave,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,5,2,5,4,1,1,3,7,5,10,8,11,8,15,,,,,,,,,,,,,89
106,341,7008,,54,3,B,Cambridge,Memorial Dr.,WB,Harvard Br.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,5,5,5,1,2,2,5,5,11,10,7,4,7,9,,,,,,,,,,,,,82
107,341,7008,,54,3,B,Cambridge,Memorial Dr.,EB,Mass Ave,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,6
108,341,7008,,54,3,B,Cambridge,Memorial Dr.,EB,Memorial Dr.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,3,1,3,0,2,4,4,2,3,1,0,1,,,,,,,,,,,,,29
109,341,7008,,54,3,B,Cambridge,Memorial Dr.,EB,Harvard Br.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,2,1,3,0,4,1,2,1,3,,,,,,,,,,,,,20
110,341,7008,,54,3,B,Cambridge,Harvard Br.,NB,Memorial Dr.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,0,4,0,1,4,4,3,1,4,0,1,3,,,,,,,,,,,,,32
111,341,7008,,54,3,B,Cambridge,Harvard Br.,NB,Memorial Dr.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,3,1,0,3,1,3,0,1,0,2,3,1,2,,,,,,,,,,,,,24
112,341,7008,,54,3,B,Cambridge,Harvard Br.,NB,Mass Ave,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,8,10,6,11,8,4,9,18,20,10,16,14,11,7,,,,,,,,,,,,,167
113,20030,7009,,54,3,B,Cambridge,Hampshire St.,EB,Hampshire St.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,2,0,2,0,2,0,3,0,0,0,3,0,0,,,,,,,,,,,,,14
114,20030,7009,,54,3,B,Cambridge,Hampshire St.,EB,Prospect St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,3
115,20030,7009,,54,3,B,Cambridge,Hampshire St.,EB,Prospect St.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,2,0,2,0,0,0,4,,,,,,,,,,,,,10
116,20030,7009,,54,3,B,Cambridge,Prospect St.,SB,Hampshire St.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,2
117,20030,7009,,54,3,B,Cambridge,Prospect St.,SB,Prospect St.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2
118,20030,7009,,54,3,B,Cambridge,Prospect St.,SB,Hampshire St.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,3
119,20030,7009,,54,3,B,Cambridge,Prospect St.,NB,Hampshire St.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,2,,,,,,,,,,,,,8
120,20030,7009,,54,3,B,Cambridge,Prospect St.,NB,Prospect St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,2,0,0,0,1,0,1,0,0,0,2,,,,,,,,,,,,,8
121,20030,7009,,54,3,B,Cambridge,Prospect St.,NB,Hampshire St.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,3
122,20030,7009,,54,3,B,Cambridge,Hampshire St.,WB,Prospect St.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,4
123,20030,7009,,54,3,B,Cambridge,Hampshire St.,WB,Prospect St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,3
124,20030,7009,,54,3,B,Cambridge,Hampshire St.,WB,Hampshire St.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,0,0,5,0,2,0,16,0,13,0,10,,,,,,,,,,,,,49
125,20026,7010,,54,3,B,Cambridge,Mass Ave,NB,Columbia St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,1,1,0,2,2,3,2,6,1,3,1,2,,,,,,,,,,,,,29
126,20026,7010,,54,3,B,Cambridge,Mass Ave,NB,Mass Ave,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,5,7,13,12,10,6,22,29,23,20,17,24,19,13,,,,,,,,,,,,,229
127,20026,7010,,54,3,B,Cambridge,Mass Ave,NB,Main St.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0
128,20026,7010,,54,3,B,Cambridge,Mass Ave,SB,Mass Ave,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,9,4,8,7,11,6,11,9,9,9,7,7,6,10,,,,,,,,,,,,,121
129,20026,7010,,54,3,B,Cambridge,Mass Ave,SB,Main St.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,1,1,2,1,3,2,1,0,0,0,1,,,,,,,,,,,,,18
130,20026,7010,,54,3,B,Cambridge,Mass Ave,SB,Columbia St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,0,1,0,0,0,0,2,1,2,1,2,0,,,,,,,,,,,,,12
131,20026,7010,,54,3,B,Cambridge,Main St.,WB,Mass Ave,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,2
132,20026,7010,,54,3,B,Cambridge,Main St.,WB,Mass Ave,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,0,2,2,3,5,3,2,5,6,5,3,7,3,,,,,,,,,,,,,51
133,20026,7010,,54,3,B,Cambridge,Main St.,WB,Columbia St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,2
134,20026,7010,,54,3,B,Cambridge,Columbia St.,SB,Main St.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,4
135,20026,7010,,54,3,B,Cambridge,Columbia St.,SB,Mass Ave,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,2,0,0,1,1,0,0,1,0,0,2,0,0,,,,,,,,,,,,,10
136,20026,7010,,54,3,B,Cambridge,Columbia St.,SB,Mass Ave,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,1,2,1,4,0,1,0,0,0,,,,,,,,,,,,,12
137,20027,7011,,54,3,B,Cambridge,Main St.,SB,Longfellow Br.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,3,5,0,4,5,5,4,3,3,2,3,4,2,,,,,,,,,,,,,46
138,20027,7011,,54,3,B,Cambridge,Main St.,SB,Memorial Dr.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,,,,,,,,,,,,,7
139,20027,7011,,54,3,B,Cambridge,Main St.,SB,Memorial Dr.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,4
140,20027,7011,,54,3,B,Cambridge,Memorial Dr.,WB,Main St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,0,0,1,1,0,0,3,2,0,0,1,1,,,,,,,,,,,,,11
141,20027,7011,,54,3,B,Cambridge,Memorial Dr.,WB,Memorial Dr.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,2,1,0,1,1,1,2,2,1,4,,,,,,,,,,,,,19
142,20027,7011,,54,3,B,Cambridge,Memorial Dr.,WB,Longfellow Br.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1
143,20027,7011,,54,3,B,Cambridge,Memorial Dr.,EB,Main St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,4
144,20027,7011,,54,3,B,Cambridge,Memorial Dr.,EB,Memorial Dr.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,1,1,1,0,3,1,0,0,,,,,,,,,,,,,8
145,20027,7011,,54,3,B,Cambridge,Memorial Dr.,EB,Longfellow Br.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,5
146,20027,7011,,54,3,B,Cambridge,Longfellow Br.,NB,Memorial Dr.,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1
147,20027,7011,,54,3,B,Cambridge,Longfellow Br.,NB,Memorial Dr.,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,,,,,,,,,,,,,4
148,20027,7011,,54,3,B,Cambridge,Longfellow Br.,NB,Main St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,5,1,2,5,6,5,4,8,7,7,10,12,,,,,,,,,,,,,80
149,20028,7012,,54,3,B,Cambridge,Mass Ave,SB,Mass Ave,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,4,1,5,6,3,1,2,2,3,,,,,,,,,,,,,35
150,20028,7012,,54,3,B,Cambridge,Mass Ave,SB,Somerville Ave,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,4,7,1,1,3,2,1,1,2,,,,,,,,,,,,,25
151,20028,7012,,54,3,B,Cambridge,Mass Ave,NB,Mass Ave,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4,6,2,5,10,10,8,6,6,7,,,,,,,,,,,,,80
152,20028,7012,,54,3,B,Cambridge,Mass Ave,NB,Shopping Center,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,1,1,5,0,1,2,1,,,,,,,,,,,,,17
153,20028,7012,,54,3,B,Cambridge,Somerville Ave,WB,Shopping Center,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,2,3,2,2,2,1,2,,,,,,,,,,,,,15
154,20028,7012,,54,3,B,Cambridge,Somerville Ave,WB,Mass Ave,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,6,3,4,7,10,5,4,,,,,,,,,,,,,46
155,20028,7012,,54,3,B,Cambridge,Somerville Ave,WB,Mass Ave,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,3
156,20023,7013,,54,3,B,Cambridge,Broadway,WB,Broadway,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,4,0,3,0,1,0,9,0,6,0,11,0,13,,,,,,,,,,,,,,52
157,20023,7013,,54,3,B,Cambridge,Broadway,WB,Prospect St.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0
158,20023,7013,,54,3,B,Cambridge,Broadway,WB,Prospect St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,2
159,20023,7013,,54,3,B,Cambridge,Prospect St.,NB,Broadway,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,1,0,0,0,0,0,3,0,1,0,0,,,,,,,,,,,,,,7
160,20023,7013,,54,3,B,Cambridge,Prospect St.,NB,Prospect St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,0,1,0,1,0,4,0,2,0,3,0,3,,,,,,,,,,,,,,17
161,20023,7013,,54,3,B,Cambridge,Prospect St.,NB,Broadway,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,0,1,0,2,0,0,0,0,0,4,0,1,,,,,,,,,,,,,,11
162,20023,7013,,54,3,B,Cambridge,Prospect St.,SB,Broadway,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,2
163,20023,7013,,54,3,B,Cambridge,Prospect St.,SB,Prospect St.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4,0,0,0,1,0,0,0,1,0,2,,,,,,,,,,,,,,9
164,20023,7013,,54,3,B,Cambridge,Prospect St.,SB,Broadway,WB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,2
165,20023,7013,,54,3,B,Cambridge,Broadway,EB,Prospect St.,NB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,3
166,20023,7013,,54,3,B,Cambridge,Broadway,EB,Prospect St.,SB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,8
167,20023,7013,,54,3,B,Cambridge,Broadway,EB,Broadway,EB,10/9/1975 0:00,Thu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,1,0,2,0,3,0,2,0,5,0,1,0,3,,,,,,,,,,,,,,22
168,10528,7014,,63,1,B,Boston,Charles St.,SB,Charles St.,SB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,8,4,,,,,,,,,,,,,,,,,,,,,,,19
169,10528,7014,,63,1,B,Boston,Charles St.,SB,Beacon St.,WB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,3
170,10528,7014,,63,1,B,Boston,Charles St.,SB,Beacon St.,EB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1
171,10528,7014,,63,1,B,Boston,Beacon St.,EB,Charles St.,SB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,,,,,,,,,,,,,,,,,,,,,,,4
172,10528,7014,,63,1,B,Boston,Beacon St.,EB,Beacon St.,EB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,4,,,,,,,,,,,,,,,,,,,,,,,12
173,10528,7014,,63,1,B,Boston,Beacon St.,EB,Charles St.,NB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,4,,,,,,,,,,,,,,,,,,,,,,,8
174,10528,7014,,63,1,B,Boston,Beacon St.,WB,Charles St.,SB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,2
175,10528,7014,,63,1,B,Boston,Beacon St.,WB,Beacon St.,WB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,2
176,10528,7014,,63,1,B,Boston,Beacon St.,WB,Charles St.,NB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,4
177,10528,7014,,63,1,B,Boston,Charles St.,NB,Beacon St.,WB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,2,,,,,,,,,,,,,,,,,,,,,,,7
178,10528,7014,,63,1,B,Boston,Charles St.,NB,Beacon St.,EB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,3
179,10528,7014,,63,1,B,Boston,Charles St.,NB,Charles St.,NB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,2,4,,,,,,,,,,,,,,,,,,,,,,,11
180,20030,7015,,63,1,B,Cambridge,Hampshire St.,EB,Hampshire St.,EB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,3,2,3,3,3,3,,,,,,,,,,,,,21
181,20030,7015,,63,1,B,Cambridge,Hampshire St.,EB,Prospect St.,NB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,1,,,,,,,,,,,,,4
182,20030,7015,,63,1,B,Cambridge,Hampshire St.,EB,Prospect St.,SB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,5,0,1,1,1,2,0,,,,,,,,,,,,,14
183,20030,7015,,63,1,B,Cambridge,Prospect St.,SB,Hampshire St.,WB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,0,0,2,,,,,,,,,,,,,6
184,20030,7015,,63,1,B,Cambridge,Prospect St.,SB,Prospect St.,SB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,1,0,0,0,2,,,,,,,,,,,,,7
185,20030,7015,,63,1,B,Cambridge,Prospect St.,SB,Hampshire St.,EB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,0,0,0,0,0,0,,,,,,,,,,,,,7
186,20030,7015,,63,1,B,Cambridge,Prospect St.,NB,Hampshire St.,WB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,0,2,1,3,3,,,,,,,,,,,,,18
187,20030,7015,,63,1,B,Cambridge,Prospect St.,NB,Prospect St.,NB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,12,2,0,6,0,3,1,,,,,,,,,,,,,27
188,20030,7015,,63,1,B,Cambridge,Prospect St.,NB,Hampshire St.,EB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,1,0,0,1,0,1,,,,,,,,,,,,,19
189,20030,7015,,63,1,B,Cambridge,Hampshire St.,WB,Prospect St.,SB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,23,0,1,1,1,1,0,,,,,,,,,,,,,35
190,20030,7015,,63,1,B,Cambridge,Hampshire St.,WB,Prospect St.,NB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,18,0,1,1,0,0,2,,,,,,,,,,,,,33
191,20030,7015,,63,1,B,Cambridge,Hampshire St.,WB,Hampshire St.,WB,10/15/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,20,8,9,21,18,18,14,,,,,,,,,,,,,133
192,20023,7016,,61,1,B,Cambridge,Broadway,EB,Broadway,EB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9,5,5,1,5,10,14,7,7,,,,,,,,,,,,,68
193,20023,7016,,61,1,B,Cambridge,Broadway,EB,Prospect St.,NB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,0,0,0,,,,,,,,,,,,,3
194,20023,7016,,61,1,B,Cambridge,Broadway,EB,Prospect St.,SB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,2
195,20023,7016,,61,1,B,Cambridge,Prospect St.,SB,Broadway,WB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1
196,20023,7016,,61,1,B,Cambridge,Prospect St.,SB,Prospect St.,SB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,1,3,4,4,5,2,2,1,,,,,,,,,,,,,26
197,20023,7016,,61,1,B,Cambridge,Prospect St.,SB,Broadway,EB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,4,3,2,1,0,1,3,,,,,,,,,,,,,16
198,20023,7016,,61,1,B,Cambridge,Prospect St.,NB,Broadway,WB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,1
199,20023,7016,,61,1,B,Cambridge,Prospect St.,NB,Prospect St.,NB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,2,0,2,0,3,0,0,,,,,,,,,,,,,10
200,20023,7016,,61,1,B,Cambridge,Prospect St.,NB,Broadway,EB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,2,0,0,0,0,0,0,,,,,,,,,,,,,4
201,20023,7016,,61,1,B,Cambridge,Broadway,WB,Prospect St.,SB,10/29/1975 0:00,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,,,,,,,,,,,,,4
