id,OID_,FID,objectid,bp_loc_id,count_id,description,temperature,sky,count_type,town,from_st_name,from_st_dir,to_st_name,to_st_dir,count_date,count_dow,cnt_0630,cnt_0645,cnt_0700,cnt_0715,cnt_0730,cnt_0745,cnt_0800,cnt_0815,cnt_0830,cnt_0845,cnt_0900,cnt_0915,cnt_0930,cnt_0945,cnt_1000,cnt_1015,cnt_1030,cnt_1045,cnt_1100,cnt_1115,cnt_1130,cnt_1145,cnt_1200,cnt_1215,cnt_1230,cnt_1245,cnt_1300,cnt_1315,cnt_1330,cnt_1345,cnt_1400,cnt_1415,cnt_1430,cnt_1445,cnt_1500,cnt_1515,cnt_1530,cnt_1545,cnt_1600,cnt_1615,cnt_1630,cnt_1645,cnt_1700,cnt_1715,cnt_1730,cnt_1745,cnt_1800,cnt_1815,cnt_1830,cnt_1845,cnt_1900,cnt_1915,cnt_1930,cnt_1945,cnt_2000,cnt_2015,cnt_2030,cnt_2045,cnt_total
1774,6295,bp_counts.18590,18590,20014,8093,,61,-99,B,Boston,Comm Ave,EB,Comm Ave,EB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,7,9,9,5,9,14,10,12,4,,,,,,,,,,,91
1775,6296,bp_counts.18591,18591,20014,8093,,61,-99,B,Boston,Comm Ave,EB,BU Br.,NB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,5,3,5,2,5,5,6,5,,,,,,,,,,,41
1776,3372,bp_counts.18592,18592,10127,8094,,61,-99,B,Boston,Brookline Ave,NB,Comm Ave,EB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,1,7,3,3,2,2,4,,,,,,,,,,,28
1777,3373,bp_counts.18593,18593,10127,8094,,61,-99,B,Boston,Brookline Ave,NB,Deerfield St.,NB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,0,1,0,0,2,1,0,,,,,,,,,,,9
1778,3374,bp_counts.18594,18594,10127,8094,,61,-99,B,Boston,Brookline Ave,NB,Comm Ave,WB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,5,4,1,2,0,1,0,1,,,,,,,,,,,17
1779,3375,bp_counts.18595,18595,10127,8094,,61,-99,B,Boston,Brookline Ave,NB,Beacon St.,WB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,1
1780,3376,bp_counts.18596,18596,10127,8094,,61,-99,B,Boston,Beacon St.,EB,Brookline Ave,SB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,2
1781,3377,bp_counts.18597,18597,10127,8094,,61,-99,B,Boston,Beacon St.,EB,Comm Ave,EB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,2,2,0,3,5,2,1,,,,,,,,,,,20
1782,3378,bp_counts.18598,18598,10127,8094,,61,-99,B,Boston,Beacon St.,EB,Deerfield St.,NB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,2
1783,3379,bp_counts.18599,18599,10127,8094,,61,-99,B,Boston,Beacon St.,EB,Comm Ave,WB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,0,0,0,0,,,,,,,,,,,3
1784,3457,bp_counts.18698,18698,10127,8094,,61,-99,B,Boston,Comm Ave,EB,Brookline Ave,SB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,1,0,2,1,2,2,3,,,,,,,,,,,17
1785,3458,bp_counts.18699,18699,10127,8094,,61,-99,B,Boston,Comm Ave,EB,Beacon St.,WB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,1,,,,,,,,,,,3
1786,3459,bp_counts.18700,18700,10127,8094,,61,-99,B,Boston,Comm Ave,EB,Comm Ave,EB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,12,6,9,5,9,11,9,5,,,,,,,,,,,74
1787,3460,bp_counts.18701,18701,10127,8094,,61,-99,B,Boston,Comm Ave,EB,Deerfield St.,NB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,1,0,,,,,,,,,,,3
1788,2314,bp_counts.17160,17160,10127,8094,,61,-99,B,Boston,Deerfield St.,SB,Comm Ave,WB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,,,,,,,,,,,2
1789,2315,bp_counts.17161,17161,10127,8094,,61,-99,B,Boston,Deerfield St.,SB,Beacon St.,WB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,2
1790,2316,bp_counts.17162,17162,10127,8094,,61,-99,B,Boston,Deerfield St.,SB,Brookline Ave,SB,1985-10-09,Wed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,2,0,,,,,,,,,,,3
